genuine_euclidean,impostor_euclidean,genuine_cosine,impostor_cosine
233.21979813787368,1667.892776935379,0.9918649338468762,0.9529899469308744
265.7393022749528,1732.8530370539088,0.9897113912035836,0.9593245304661886
230.20289901516523,1679.4450116408934,0.9928554372236285,0.9368651436245857
198.3130307392519,1540.8405138198386,0.9943075366408963,0.9588045261704874
225.9807918531839,1172.0290207524374,0.9974122697287052,0.944202260847891
329.4681578313753,1393.6579233618936,0.990547283774038,0.9539187620569297
383.5023731304381,1881.4478293976,0.9907682138294731,0.9685837694240049
361.19446606674467,1691.4057680007807,0.989139640793452,0.9722021272012784
377.46021503194834,1486.1009536820159,0.9898263394503689,0.9577392389225309
166.9376466710086,1444.3186023256244,0.9963510831164758,0.9577281528468172
287.8159046560369,1736.1649751195025,0.9901818174907369,0.9590091521346937
280.29503327601583,1354.8088280691572,0.989640661311221,0.9570630120131268
308.2891205854097,1757.9415983077886,0.9874964054006606,0.97342567415234
314.8084209572014,1780.9760895828304,0.9878764343939413,0.9727543132483077
233.0752270523158,1359.6099569598107,0.9948455683734231,0.964382234395267
255.74263976051122,1669.6127514545685,0.9936584114513802,0.9811453082075529
251.47718286465403,1816.6403633661805,0.9938734292260603,0.9712523948684748
261.9199984733721,1621.71457233679,0.9960077217341524,0.960576532509221
274.18662601673,1742.8470291687986,0.9927576214996152,0.9773042615088314
274.9549831363512,1594.447200374081,0.9964719419670097,0.9706798702583607
948.7326796141741,1794.1673492345017,0.9893880834149287,0.9675111119443871
320.1720274100207,1756.0536249356485,0.9948139088252416,0.9599510277205918
353.1588896859536,1554.3188769907804,0.9924607082358735,0.9563519710487565
348.6118404649745,1794.8422648306728,0.9910283929778254,0.9707055339914799
112.47191801677887,1663.2787517360027,0.9985071948369928,0.9692777753144575
120.8616672078345,1930.2316440899754,0.9984626414327803,0.9751027435040182
146.1232986564314,1065.5951330283735,0.9976913651270725,0.9442828791555512
137.91772317506144,1063.8605475235418,0.9977844632244363,0.946614566180214
179.0685725116267,1285.8965164667302,0.9965883886068214,0.9453843257711165
226.45567940470892,1474.84171537993,0.9912748941595323,0.9401783349405894
183.79960165963226,964.2431565411456,0.9959060989373122,0.9811162613635751
234.41501523132533,1534.4426410222018,0.9912858930005001,0.9491960982426442
247.2865120399584,1308.3250165591376,0.9932852134370445,0.9221152935931822
249.32066363484307,1455.785103999257,0.9948800260735012,0.9472250504789226
192.55357165397035,1838.2191998040232,0.9960128082220514,0.9482889601575376
208.00019763761597,1334.0708464440736,0.994729343119369,0.9163787554926489
146.0096024004516,1626.7936003160032,0.9974496061282964,0.9537915596845996
132.53230643408287,1562.9314933428436,0.9980654112956415,0.9334093864774038
139.02891797807231,1522.2471997984828,0.9976903627160881,0.9636687015837565
